Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,ActivityDate
1927972279,2016-03-22 13:00:00,83,0,0.0,2016-03-22
1927972279,2016-03-22 14:00:00,83,0,0.0,2016-03-22
1927972279,2016-03-22 15:00:00,83,0,0.0,2016-03-22
1927972279,2016-03-22 16:00:00,98,6,0.1,2016-03-22
1927972279,2016-03-22 17:00:00,97,4,0.066667,2016-03-22
1927972279,2016-03-22 18:00:00,106,7,0.116667,2016-03-22
1927972279,2016-03-22 19:00:00,92,2,0.033333,2016-03-22
1927972279,2016-03-22 20:00:00,102,6,0.1,2016-03-22
1927972279,2016-03-22 21:00:00,88,1,0.016667,2016-03-22
1927972279,2016-03-22 22:00:00,105,7,0.116667,2016-03-22
1927972279,2016-03-22 23:00:00,96,5,0.083333,2016-03-22
1927972279,2016-03-23 00:00:00,93,4,0.066667,2016-03-23
1927972279,2016-03-23 01:00:00,84,0,0.0,2016-03-23
1927972279,2016-03-23 02:00:00,83,0,0.0,2016-03-23
1927972279,2016-03-23 03:00:00,84,0,0.0,2016-03-23
1927972279,2016-03-23 04:00:00,84,0,0.0,2016-03-23
1927972279,2016-03-23 05:00:00,83,0,0.0,2016-03-23
1927972279,2016-03-23 06:00:00,86,1,0.016667,2016-03-23
1927972279,2016-03-23 07:00:00,92,3,0.05,2016-03-23
1927972279,2016-03-23 08:00:00,119,12,0.2,2016-03-23
1927972279,2016-03-23 09:00:00,175,30,0.5,2016-03-23
1927972279,2016-03-23 10:00:00,190,26,0.433333,2016-03-23
1927972279,2016-03-23 11:00:00,119,11,0.183333,2016-03-23
1927972279,2016-03-23 12:00:00,121,10,0.166667,2016-03-23
1927972279,2016-03-23 13:00:00,95,4,0.066667,2016-03-23
1927972279,2016-03-23 14:00:00,104,8,0.133333,2016-03-23
1927972279,2016-03-23 15:00:00,94,2,0.033333,2016-03-23
1927972279,2016-03-23 16:00:00,133,18,0.3,2016-03-23
1927972279,2016-03-23 17:00:00,90,2,0.033333,2016-03-23
1927972279,2016-03-23 18:00:00,111,8,0.133333,2016-03-23
1927972279,2016-03-23 19:00:00,127,18,0.3,2016-03-23
1927972279,2016-03-23 20:00:00,95,4,0.066667,2016-03-23
1927972279,2016-03-23 21:00:00,117,13,0.216667,2016-03-23
1927972279,2016-03-23 22:00:00,88,2,0.033333,2016-03-23
1927972279,2016-03-23 23:00:00,84,0,0.0,2016-03-23
1927972279,2016-03-24 00:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 01:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 02:00:00,87,1,0.016667,2016-03-24
1927972279,2016-03-24 03:00:00,86,1,0.016667,2016-03-24
1927972279,2016-03-24 04:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 05:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 06:00:00,86,1,0.016667,2016-03-24
1927972279,2016-03-24 07:00:00,84,0,0.0,2016-03-24
1927972279,2016-03-24 08:00:00,95,4,0.066667,2016-03-24
1927972279,2016-03-24 09:00:00,100,5,0.083333,2016-03-24
1927972279,2016-03-24 10:00:00,92,2,0.033333,2016-03-24
1927972279,2016-03-24 11:00:00,91,2,0.033333,2016-03-24
1927972279,2016-03-24 12:00:00,88,0,0.0,2016-03-24
1927972279,2016-03-24 13:00:00,89,0,0.0,2016-03-24
1927972279,2016-03-24 14:00:00,99,5,0.083333,2016-03-24
1927972279,2016-03-24 15:00:00,99,5,0.083333,2016-03-24
1927972279,2016-03-24 16:00:00,133,19,0.316667,2016-03-24
1927972279,2016-03-24 17:00:00,115,13,0.216667,2016-03-24
1927972279,2016-03-24 18:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 19:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 20:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 21:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 22:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-24 23:00:00,83,0,0.0,2016-03-24
1927972279,2016-03-25 00:00:00,83,0,0.0,2016-03-25
1927972279,2016-03-25 01:00:00,83,0,0.0,2016-03-25
1927972279,2016-03-25 02:00:00,83,0,0.0,2016-03-25
1927972279,2016-03-25 03:00:00,83,0,0.0,2016-03-25
1927972279,2016-03-25 04:00:00,83,0,0.0,2016-03-25
1927972279,2016-03-25 05:00:00,99,6,0.1,2016-03-25
1927972279,2016-03-25 06:00:00,93,2,0.033333,2016-03-25
1927972279,2016-03-25 07:00:00,96,4,0.066667,2016-03-25
1927972279,2016-03-25 08:00:00,86,1,0.016667,2016-03-25
1927972279,2016-03-25 09:00:00,98,5,0.083333,2016-03-25
1927972279,2016-03-25 10:00:00,96,4,0.066667,2016-03-25
1927972279,2016-03-25 11:00:00,232,40,0.666667,2016-03-25
1927972279,2016-03-25 12:00:00,134,20,0.333333,2016-03-25
1927972279,2016-03-25 13:00:00,151,26,0.433333,2016-03-25
1927972279,2016-03-25 14:00:00,99,4,0.066667,2016-03-25
1927972279,2016-03-25 15:00:00,136,18,0.3,2016-03-25
1927972279,2016-03-25 16:00:00,93,3,0.05,2016-03-25
1927972279,2016-03-25 17:00:00,109,8,0.133333,2016-03-25
1927972279,2016-03-25 18:00:00,99,4,0.066667,2016-03-25
1927972279,2016-03-25 19:00:00,134,20,0.333333,2016-03-25
1927972279,2016-03-25 20:00:00,110,10,0.166667,2016-03-25
1927972279,2016-03-25 21:00:00,129,16,0.266667,2016-03-25
1927972279,2016-03-25 22:00:00,120,13,0.216667,2016-03-25
1927972279,2016-03-25 23:00:00,96,5,0.083333,2016-03-25
1927972279,2016-03-26 00:00:00,94,4,0.066667,2016-03-26
1927972279,2016-03-26 01:00:00,86,1,0.016667,2016-03-26
1927972279,2016-03-26 02:00:00,84,0,0.0,2016-03-26
1927972279,2016-03-26 03:00:00,83,0,0.0,2016-03-26
1927972279,2016-03-26 04:00:00,84,0,0.0,2016-03-26
1927972279,2016-03-26 05:00:00,84,0,0.0,2016-03-26
1927972279,2016-03-26 06:00:00,84,0,0.0,2016-03-26
1927972279,2016-03-26 07:00:00,123,14,0.233333,2016-03-26
1927972279,2016-03-26 08:00:00,107,8,0.133333,2016-03-26
1927972279,2016-03-26 09:00:00,90,1,0.016667,2016-03-26
1927972279,2016-03-26 10:00:00,101,6,0.1,2016-03-26
1927972279,2016-03-26 11:00:00,106,8,0.133333,2016-03-26
1927972279,2016-03-26 12:00:00,168,27,0.45,2016-03-26
1927972279,2016-03-26 13:00:00,119,11,0.183333,2016-03-26
1927972279,2016-03-26 14:00:00,102,7,0.116667,2016-03-26
1927972279,2016-03-26 15:00:00,107,8,0.133333,2016-03-26
1927972279,2016-03-26 16:00:00,113,7,0.116667,2016-03-26
1927972279,2016-03-26 17:00:00,101,5,0.083333,2016-03-26
1927972279,2016-03-26 18:00:00,133,15,0.25,2016-03-26
1927972279,2016-03-26 19:00:00,100,5,0.083333,2016-03-26
1927972279,2016-03-26 20:00:00,115,12,0.2,2016-03-26
1927972279,2016-03-26 21:00:00,83,0,0.0,2016-03-26
1927972279,2016-03-26 22:00:00,83,0,0.0,2016-03-26
1927972279,2016-03-26 23:00:00,83,0,0.0,2016-03-26
1927972279,2016-03-27 00:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 01:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 02:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 03:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 04:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 05:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 06:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 07:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 08:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 09:00:00,99,6,0.1,2016-03-27
1927972279,2016-03-27 10:00:00,94,3,0.05,2016-03-27
1927972279,2016-03-27 11:00:00,123,14,0.233333,2016-03-27
1927972279,2016-03-27 12:00:00,506,156,2.6,2016-03-27
1927972279,2016-03-27 13:00:00,511,159,2.65,2016-03-27
1927972279,2016-03-27 14:00:00,380,114,1.9,2016-03-27
1927972279,2016-03-27 15:00:00,113,11,0.183333,2016-03-27
1927972279,2016-03-27 16:00:00,115,13,0.216667,2016-03-27
1927972279,2016-03-27 17:00:00,324,92,1.533333,2016-03-27
1927972279,2016-03-27 18:00:00,126,16,0.266667,2016-03-27
1927972279,2016-03-27 19:00:00,92,3,0.05,2016-03-27
1927972279,2016-03-27 20:00:00,97,5,0.083333,2016-03-27
1927972279,2016-03-27 21:00:00,93,3,0.05,2016-03-27
1927972279,2016-03-27 22:00:00,83,0,0.0,2016-03-27
1927972279,2016-03-27 23:00:00,84,0,0.0,2016-03-27
1927972279,2016-03-28 00:00:00,83,0,0.0,2016-03-28
1927972279,2016-03-28 01:00:00,84,0,0.0,2016-03-28
1927972279,2016-03-28 02:00:00,84,0,0.0,2016-03-28
1927972279,2016-03-28 03:00:00,89,2,0.033333,2016-03-28
1927972279,2016-03-28 04:00:00,94,4,0.066667,2016-03-28
1927972279,2016-03-28 05:00:00,88,1,0.016667,2016-03-28
1927972279,2016-03-28 06:00:00,92,2,0.033333,2016-03-28
1927972279,2016-03-28 07:00:00,129,16,0.266667,2016-03-28
1927972279,2016-03-28 08:00:00,138,18,0.3,2016-03-28
1927972279,2016-03-28 09:00:00,118,14,0.233333,2016-03-28
1927972279,2016-03-28 10:00:00,110,10,0.166667,2016-03-28
1927972279,2016-03-28 11:00:00,468,145,2.416667,2016-03-28
1927972279,2016-03-28 12:00:00,105,8,0.133333,2016-03-28
1927972279,2016-03-28 13:00:00,316,86,1.433333,2016-03-28
1927972279,2016-03-28 14:00:00,341,100,1.666667,2016-03-28
1927972279,2016-03-28 15:00:00,84,0,0.0,2016-03-28
1927972279,2016-03-28 16:00:00,297,78,1.3,2016-03-28
1927972279,2016-03-28 17:00:00,147,24,0.4,2016-03-28
1927972279,2016-03-28 18:00:00,147,25,0.416667,2016-03-28
1927972279,2016-03-28 19:00:00,269,68,1.133333,2016-03-28
1927972279,2016-03-28 20:00:00,337,89,1.483333,2016-03-28
1927972279,2016-03-28 21:00:00,86,1,0.016667,2016-03-28
1927972279,2016-03-28 22:00:00,99,6,0.1,2016-03-28
1927972279,2016-03-28 23:00:00,105,8,0.133333,2016-03-28
1927972279,2016-03-29 00:00:00,83,0,0.0,2016-03-29
1927972279,2016-03-29 01:00:00,84,0,0.0,2016-03-29
1927972279,2016-03-29 02:00:00,84,0,0.0,2016-03-29
1927972279,2016-03-29 03:00:00,83,0,0.0,2016-03-29
1927972279,2016-03-29 04:00:00,84,0,0.0,2016-03-29
1927972279,2016-03-29 05:00:00,84,0,0.0,2016-03-29
1927972279,2016-03-29 06:00:00,87,1,0.016667,2016-03-29
1927972279,2016-03-29 07:00:00,84,0,0.0,2016-03-29
1927972279,2016-03-29 08:00:00,83,0,0.0,2016-03-29
1927972279,2016-03-29 09:00:00,84,0,0.0,2016-03-29
1927972279,2016-03-29 10:00:00,94,4,0.066667,2016-03-29
1927972279,2016-03-29 11:00:00,89,1,0.016667,2016-03-29
1927972279,2016-03-29 12:00:00,100,5,0.083333,2016-03-29
1927972279,2016-03-29 13:00:00,115,11,0.183333,2016-03-29
1927972279,2016-03-29 14:00:00,85,0,0.0,2016-03-29
1927972279,2016-03-29 15:00:00,115,12,0.2,2016-03-29
1927972279,2016-03-29 16:00:00,95,3,0.05,2016-03-29
1927972279,2016-03-29 17:00:00,87,0,0.0,2016-03-29
1927972279,2016-03-29 18:00:00,94,3,0.05,2016-03-29
1927972279,2016-03-29 19:00:00,140,21,0.35,2016-03-29
1927972279,2016-03-29 20:00:00,236,56,0.933333,2016-03-29
1927972279,2016-03-29 21:00:00,224,49,0.816667,2016-03-29
1927972279,2016-03-29 22:00:00,207,41,0.683333,2016-03-29
1927972279,2016-03-29 23:00:00,106,8,0.133333,2016-03-29
1927972279,2016-03-30 00:00:00,85,0,0.0,2016-03-30
1927972279,2016-03-30 01:00:00,88,1,0.016667,2016-03-30
1927972279,2016-03-30 02:00:00,103,7,0.116667,2016-03-30
1927972279,2016-03-30 03:00:00,89,2,0.033333,2016-03-30
1927972279,2016-03-30 04:00:00,83,0,0.0,2016-03-30
1927972279,2016-03-30 05:00:00,83,0,0.0,2016-03-30
1927972279,2016-03-30 06:00:00,83,0,0.0,2016-03-30
1927972279,2016-03-30 07:00:00,90,2,0.033333,2016-03-30
1927972279,2016-03-30 08:00:00,83,0,0.0,2016-03-30
1927972279,2016-03-30 09:00:00,86,1,0.016667,2016-03-30
1927972279,2016-03-30 10:00:00,84,0,0.0,2016-03-30
1927972279,2016-03-30 11:00:00,122,13,0.216667,2016-03-30
1927972279,2016-03-30 12:00:00,122,14,0.233333,2016-03-30
1927972279,2016-03-30 13:00:00,534,174,2.9,2016-03-30
1927972279,2016-03-30 14:00:00,508,163,2.716667,2016-03-30
1927972279,2016-03-30 15:00:00,401,118,1.966667,2016-03-30
1927972279,2016-03-30 16:00:00,125,16,0.266667,2016-03-30
1927972279,2016-03-30 17:00:00,90,1,0.016667,2016-03-30
1927972279,2016-03-30 18:00:00,99,5,0.083333,2016-03-30
1927972279,2016-03-30 19:00:00,99,6,0.1,2016-03-30
1927972279,2016-03-30 20:00:00,86,1,0.016667,2016-03-30
1927972279,2016-03-30 21:00:00,83,0,0.0,2016-03-30
1927972279,2016-03-30 22:00:00,92,3,0.05,2016-03-30
1927972279,2016-03-30 23:00:00,88,1,0.016667,2016-03-30
1927972279,2016-03-31 00:00:00,90,2,0.033333,2016-03-31
1927972279,2016-03-31 01:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 02:00:00,84,0,0.0,2016-03-31
1927972279,2016-03-31 03:00:00,84,0,0.0,2016-03-31
1927972279,2016-03-31 04:00:00,84,0,0.0,2016-03-31
1927972279,2016-03-31 05:00:00,92,3,0.05,2016-03-31
1927972279,2016-03-31 06:00:00,114,12,0.2,2016-03-31
1927972279,2016-03-31 07:00:00,87,1,0.016667,2016-03-31
1927972279,2016-03-31 08:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 09:00:00,84,0,0.0,2016-03-31
1927972279,2016-03-31 10:00:00,95,4,0.066667,2016-03-31
1927972279,2016-03-31 11:00:00,98,4,0.066667,2016-03-31
1927972279,2016-03-31 12:00:00,241,57,0.95,2016-03-31
1927972279,2016-03-31 13:00:00,357,102,1.7,2016-03-31
1927972279,2016-03-31 14:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 15:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 16:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 17:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 18:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 19:00:00,83,0,0.0,2016-03-31
1927972279,2016-03-31 20:00:00,93,4,0.066667,2016-03-31
1927972279,2016-03-31 21:00:00,98,5,0.083333,2016-03-31
1927972279,2016-03-31 22:00:00,87,1,0.016667,2016-03-31
1927972279,2016-03-31 23:00:00,95,4,0.066667,2016-03-31
1927972279,2016-04-01 00:00:00,83,0,0.0,2016-04-01
1927972279,2016-04-01 01:00:00,85,1,0.016667,2016-04-01
1927972279,2016-04-01 02:00:00,83,0,0.0,2016-04-01
1927972279,2016-04-01 03:00:00,84,0,0.0,2016-04-01
1927972279,2016-04-01 04:00:00,84,0,0.0,2016-04-01
1927972279,2016-04-01 05:00:00,85,1,0.016667,2016-04-01
1927972279,2016-04-01 06:00:00,103,6,0.1,2016-04-01
1927972279,2016-04-01 07:00:00,87,1,0.016667,2016-04-01
1927972279,2016-04-01 08:00:00,84,0,0.0,2016-04-01
1927972279,2016-04-01 09:00:00,83,0,0.0,2016-04-01
1927972279,2016-04-01 10:00:00,93,3,0.05,2016-04-01
1927972279,2016-04-01 11:00:00,106,8,0.133333,2016-04-01
1927972279,2016-04-01 12:00:00,107,8,0.133333,2016-04-01
1927972279,2016-04-01 13:00:00,97,4,0.066667,2016-04-01
1927972279,2016-04-01 14:00:00,96,4,0.066667,2016-04-01
1927972279,2016-04-01 15:00:00,173,31,0.516667,2016-04-01
1927972279,2016-04-01 16:00:00,220,51,0.85,2016-04-01
1927972279,2016-04-01 17:00:00,241,61,1.016667,2016-04-01
1927972279,2016-04-01 18:00:00,104,7,0.116667,2016-04-01
1927972279,2016-04-01 19:00:00,111,11,0.183333,2016-04-01
1927972279,2016-04-01 20:00:00,93,3,0.05,2016-04-01
1927972279,2016-04-01 21:00:00,98,5,0.083333,2016-04-01
1927972279,2016-04-01 22:00:00,84,0,0.0,2016-04-01
1927972279,2016-04-01 23:00:00,104,9,0.15,2016-04-01
1927972279,2016-04-02 00:00:00,102,6,0.1,2016-04-02
1927972279,2016-04-02 01:00:00,86,0,0.0,2016-04-02
1927972279,2016-04-02 02:00:00,91,3,0.05,2016-04-02
1927972279,2016-04-02 03:00:00,86,1,0.016667,2016-04-02
1927972279,2016-04-02 04:00:00,84,0,0.0,2016-04-02
1927972279,2016-04-02 05:00:00,86,1,0.016667,2016-04-02
1927972279,2016-04-02 06:00:00,89,2,0.033333,2016-04-02
1927972279,2016-04-02 07:00:00,84,0,0.0,2016-04-02
1927972279,2016-04-02 08:00:00,91,2,0.033333,2016-04-02
1927972279,2016-04-02 09:00:00,114,11,0.183333,2016-04-02
1927972279,2016-04-02 10:00:00,93,2,0.033333,2016-04-02
1927972279,2016-04-02 11:00:00,150,23,0.383333,2016-04-02
1927972279,2016-04-02 12:00:00,130,18,0.3,2016-04-02
1927972279,2016-04-02 13:00:00,100,5,0.083333,2016-04-02
1927972279,2016-04-02 14:00:00,142,21,0.35,2016-04-02
1927972279,2016-04-02 15:00:00,218,47,0.783333,2016-04-02
1927972279,2016-04-02 16:00:00,244,55,0.916667,2016-04-02
1927972279,2016-04-02 17:00:00,214,42,0.7,2016-04-02
1927972279,2016-04-02 18:00:00,91,2,0.033333,2016-04-02
1927972279,2016-04-02 19:00:00,95,4,0.066667,2016-04-02
1927972279,2016-04-02 20:00:00,94,4,0.066667,2016-04-02
1927972279,2016-04-02 21:00:00,119,14,0.233333,2016-04-02
1927972279,2016-04-02 22:00:00,88,0,0.0,2016-04-02
1927972279,2016-04-02 23:00:00,94,4,0.066667,2016-04-02
1927972279,2016-04-03 00:00:00,89,2,0.033333,2016-04-03
1927972279,2016-04-03 01:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 02:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 03:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 04:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 05:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 06:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 07:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 08:00:00,83,0,0.0,2016-04-03
1927972279,2016-04-03 09:00:00,131,18,0.3,2016-04-03
1927972279,2016-04-03 10:00:00,159,20,0.333333,2016-04-03
1927972279,2016-04-03 11:00:00,115,11,0.183333,2016-04-03
1927972279,2016-04-03 12:00:00,141,17,0.283333,2016-04-03
1927972279,2016-04-03 13:00:00,90,2,0.033333,2016-04-03
1927972279,2016-04-03 14:00:00,88,1,0.016667,2016-04-03
1927972279,2016-04-03 15:00:00,152,23,0.383333,2016-04-03
1927972279,2016-04-03 16:00:00,129,15,0.25,2016-04-03
1927972279,2016-04-03 17:00:00,110,9,0.15,2016-04-03
1927972279,2016-04-03 18:00:00,106,8,0.133333,2016-04-03
1927972279,2016-04-03 19:00:00,116,12,0.2,2016-04-03
1927972279,2016-04-03 20:00:00,94,4,0.066667,2016-04-03
1927972279,2016-04-03 21:00:00,96,4,0.066667,2016-04-03
1927972279,2016-04-03 22:00:00,84,0,0.0,2016-04-03
1927972279,2016-04-03 23:00:00,84,0,0.0,2016-04-03
1927972279,2016-04-04 00:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 01:00:00,83,0,0.0,2016-04-04
1927972279,2016-04-04 02:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 03:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 04:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 05:00:00,87,1,0.016667,2016-04-04
1927972279,2016-04-04 06:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 07:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 08:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 09:00:00,97,5,0.083333,2016-04-04
1927972279,2016-04-04 10:00:00,88,1,0.016667,2016-04-04
1927972279,2016-04-04 11:00:00,106,8,0.133333,2016-04-04
1927972279,2016-04-04 12:00:00,92,3,0.05,2016-04-04
1927972279,2016-04-04 13:00:00,94,3,0.05,2016-04-04
1927972279,2016-04-04 14:00:00,113,11,0.183333,2016-04-04
1927972279,2016-04-04 15:00:00,102,7,0.116667,2016-04-04
1927972279,2016-04-04 16:00:00,118,12,0.2,2016-04-04
1927972279,2016-04-04 17:00:00,158,30,0.5,2016-04-04
1927972279,2016-04-04 18:00:00,130,14,0.233333,2016-04-04
1927972279,2016-04-04 19:00:00,84,0,0.0,2016-04-04
1927972279,2016-04-04 20:00:00,165,27,0.45,2016-04-04
1927972279,2016-04-04 21:00:00,94,3,0.05,2016-04-04
1927972279,2016-04-04 22:00:00,94,3,0.05,2016-04-04
1927972279,2016-04-04 23:00:00,87,0,0.0,2016-04-04
1927972279,2016-04-05 00:00:00,88,2,0.033333,2016-04-05
1927972279,2016-04-05 01:00:00,84,0,0.0,2016-04-05
1927972279,2016-04-05 02:00:00,84,0,0.0,2016-04-05
1927972279,2016-04-05 03:00:00,87,1,0.016667,2016-04-05
1927972279,2016-04-05 04:00:00,84,0,0.0,2016-04-05
1927972279,2016-04-05 05:00:00,83,0,0.0,2016-04-05
1927972279,2016-04-05 06:00:00,84,0,0.0,2016-04-05
1927972279,2016-04-05 07:00:00,109,9,0.15,2016-04-05
1927972279,2016-04-05 08:00:00,107,7,0.116667,2016-04-05
1927972279,2016-04-05 09:00:00,111,10,0.166667,2016-04-05
1927972279,2016-04-05 10:00:00,96,4,0.066667,2016-04-05
1927972279,2016-04-05 11:00:00,90,2,0.033333,2016-04-05
1927972279,2016-04-05 12:00:00,94,4,0.066667,2016-04-05
1927972279,2016-04-05 13:00:00,105,7,0.116667,2016-04-05
1927972279,2016-04-05 14:00:00,96,3,0.05,2016-04-05
1927972279,2016-04-05 15:00:00,93,3,0.05,2016-04-05
1927972279,2016-04-05 16:00:00,187,30,0.5,2016-04-05
1927972279,2016-04-05 17:00:00,83,0,0.0,2016-04-05
1927972279,2016-04-05 18:00:00,89,1,0.016667,2016-04-05
1927972279,2016-04-05 19:00:00,88,0,0.0,2016-04-05
1927972279,2016-04-05 20:00:00,103,6,0.1,2016-04-05
1927972279,2016-04-05 21:00:00,107,9,0.15,2016-04-05
1927972279,2016-04-05 22:00:00,104,9,0.15,2016-04-05
1927972279,2016-04-05 23:00:00,89,1,0.016667,2016-04-05
1927972279,2016-04-06 00:00:00,88,2,0.033333,2016-04-06
1927972279,2016-04-06 01:00:00,84,0,0.0,2016-04-06
1927972279,2016-04-06 02:00:00,84,0,0.0,2016-04-06
1927972279,2016-04-06 03:00:00,86,1,0.016667,2016-04-06
1927972279,2016-04-06 04:00:00,84,0,0.0,2016-04-06
1927972279,2016-04-06 05:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 06:00:00,84,0,0.0,2016-04-06
1927972279,2016-04-06 07:00:00,89,2,0.033333,2016-04-06
1927972279,2016-04-06 08:00:00,133,16,0.266667,2016-04-06
1927972279,2016-04-06 09:00:00,146,24,0.4,2016-04-06
1927972279,2016-04-06 10:00:00,130,18,0.3,2016-04-06
1927972279,2016-04-06 11:00:00,93,2,0.033333,2016-04-06
1927972279,2016-04-06 12:00:00,100,6,0.1,2016-04-06
1927972279,2016-04-06 13:00:00,88,2,0.033333,2016-04-06
1927972279,2016-04-06 14:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 15:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 16:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 17:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 18:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 19:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 20:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 21:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 22:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-06 23:00:00,83,0,0.0,2016-04-06
1927972279,2016-04-07 00:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 01:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 02:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 03:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 04:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 05:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 06:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 07:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 08:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 09:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 10:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 11:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 12:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 13:00:00,98,5,0.083333,2016-04-07
1927972279,2016-04-07 14:00:00,92,2,0.033333,2016-04-07
1927972279,2016-04-07 15:00:00,107,8,0.133333,2016-04-07
1927972279,2016-04-07 16:00:00,119,11,0.183333,2016-04-07
1927972279,2016-04-07 17:00:00,106,6,0.1,2016-04-07
1927972279,2016-04-07 18:00:00,112,11,0.183333,2016-04-07
1927972279,2016-04-07 19:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 20:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 21:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 22:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-07 23:00:00,83,0,0.0,2016-04-07
1927972279,2016-04-08 00:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 01:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 02:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 03:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 04:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 05:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 06:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 07:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 08:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 09:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 10:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 11:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 12:00:00,107,9,0.15,2016-04-08
1927972279,2016-04-08 13:00:00,116,12,0.2,2016-04-08
1927972279,2016-04-08 14:00:00,111,10,0.166667,2016-04-08
1927972279,2016-04-08 15:00:00,92,3,0.05,2016-04-08
1927972279,2016-04-08 16:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 17:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 18:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 19:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 20:00:00,83,0,0.0,2016-04-08
1927972279,2016-04-08 21:00:00,83,0,0.0,2016-04-08
